ppms,values
7.996821893855742,482.3984375
7.997310947164517,367.33203125
7.997800000473292,399.2109375
7.9982890537820674,577.42578125
7.998778107090843,389.21484375
7.999267160399618,582.55859375
7.999756213708393,85.71875
8.000245267017169,-53.11328125
8.000734320325945,402.1953125
8.001223373634721,342.3359375
8.001712426943497,335.3515625
8.002201480252273,-57.0703125
8.002690533561049,367.3828125
8.003179586869825,295.3359375
8.003668640178601,-62.3359375
8.004157693487377,11.25390625
8.004646746796153,515.921875
8.005135800104929,373.421875
8.005624853413705,110.453125
8.006113906722481,178.9921875
8.006602960031257,641.89453125
8.007092013340033,875.71875
8.00758106664881,-257.80078125
8.008070119957585,524.1171875
8.008559173266361,-173.94921875
8.009048226575137,159.42578125
8.009537279883913,-125.3671875
8.01002633319269,779.00390625
8.010515386501465,115.53125
8.011004439810241,371.8203125
8.011493493119017,304.25
8.011982546427793,342.40234375
8.01247159973657,356.6328125
8.012960653045345,28.44921875
8.013449706354121,-18.60546875
8.013938759662897,224.54296875
8.014427812971674,128.17578125
8.01491686628045,237.20703125
8.015405919589226,970.3984375
8.015894972898002,-78.796875
8.016384026206778,346.5859375
8.016873079515554,351.28515625
8.01736213282433,65.55859375
8.017851186133106,109.12109375
8.018340239441882,214.17578125
8.018829292750658,261.3984375
8.019318346059434,158.19140625
8.01980739936821,612.87890625
8.020296452676986,-69.26953125
8.020785505985762,75.265625
8.021274559294538,725.75
8.021763612603314,634.5703125
8.02225266591209,63.80859375
8.022741719220866,-167.515625
8.023230772529642,473.125
8.023719825838418,716.6796875
8.024208879147194,118.40234375
8.02469793245597,-214.2421875
8.025186985764746,353.125
8.025676039073522,128.9609375
8.026165092382298,560.078125
8.026654145691074,19.6484375
8.02714319899985,57.46875
8.027632252308626,87.50390625
8.028121305617402,418.4609375
8.028610358926178,473.59765625
8.029099412234954,646.49609375
8.02958846554373,802.4609375
8.030077518852506,229.375
8.030566572161282,466.484375
8.031055625470058,130.484375
8.031544678778834,671.44140625
8.03203373208761,-10.3984375
8.032522785396386,441.25
8.033011838705162,173.0
8.033500892013938,400.53125
8.033989945322714,188.203125
8.03447899863149,158.421875
8.034968051940266,-464.03125
8.035457105249042,-155.48046875
8.035946158557818,155.375
8.036435211866594,-6.5234375
8.03692426517537,597.3046875
8.037413318484147,158.9296875
8.037902371792923,156.05859375
8.038391425101699,158.7421875
8.038880478410475,114.83203125
8.03936953171925,-117.5703125
8.039858585028027,681.13671875
8.040347638336803,302.19140625
8.040836691645579,223.31640625
8.041325744954355,477.6328125
8.04181479826313,302.2890625
8.042303851571907,361.2265625
8.042792904880683,327.98828125
8.043281958189459,654.80078125
8.043771011498235,304.76953125
8.04426006480701,772.3671875
8.044749118115787,374.0390625
8.045238171424563,542.2890625
8.045727224733339,261.9765625
8.046216278042115,-163.13671875
8.046705331350891,463.875
8.047194384659667,366.0859375
8.047683437968443,392.62109375
8.048172491277219,71.03125
8.048661544585995,201.51171875
8.049150597894771,324.8203125
8.049639651203547,638.6484375
8.050128704512323,266.390625
8.0506177578211,678.27734375
8.051106811129875,740.03125
8.051595864438651,-84.80859375
8.052084917747427,368.36328125
8.052573971056203,789.171875
8.05306302436498,279.625
8.053552077673755,277.71484375
8.054041130982531,666.3203125
8.054530184291307,554.859375
8.055019237600083,792.52734375
8.05550829090886,461.390625
8.055997344217635,429.59375
8.056486397526411,770.0078125
8.056975450835187,156.1875
8.057464504143963,305.82421875
8.05795355745274,359.1328125
8.058442610761515,368.3984375
8.058931664070291,493.4453125
8.059420717379068,415.12109375
8.059909770687844,883.7734375
8.06039882399662,113.375
8.060887877305396,697.8046875
8.061376930614172,567.98828125
8.061865983922948,159.8046875
8.062355037231724,731.65234375
8.0628440905405,354.1875
8.063333143849276,558.31640625
8.063822197158052,373.47265625
8.064311250466828,220.26171875
8.064800303775604,537.11328125
8.06528935708438,530.890625
8.065778410393156,419.8671875
8.066267463701932,614.52734375
8.066756517010708,128.703125
8.067245570319484,637.36328125
8.06773462362826,170.6328125
8.068223676937036,533.9140625
8.068712730245812,373.27734375
8.069201783554588,17.73828125
8.069690836863364,482.2109375
8.07017989017214,506.265625
8.070668943480916,439.9140625
8.071157996789692,812.9453125
8.071647050098468,487.87109375
8.072136103407244,789.78515625
8.07262515671602,674.0
8.073114210024796,358.49609375
8.073603263333572,125.015625
8.074092316642348,123.64453125
8.074581369951124,-4.50390625
8.0750704232599,445.296875
8.075559476568676,51.484375
8.076048529877452,-75.22265625
8.076537583186228,-12.98828125
8.077026636495004,1310.54296875
8.07751568980378,268.8828125
8.078004743112556,408.6171875
8.078493796421332,327.91015625
8.078982849730108,663.52734375
8.079471903038884,329.2578125
8.07996095634766,621.53125
8.080450009656436,739.4453125
8.080939062965212,636.3515625
8.081428116273988,272.1640625
8.081917169582765,134.83203125
8.08240622289154,290.0546875
8.082895276200317,1229.1484375
8.083384329509093,877.1171875
8.083873382817869,706.9921875
8.084362436126645,632.9921875
8.08485148943542,502.08203125
8.085340542744197,315.2421875
8.085829596052973,380.703125
8.086318649361749,758.72265625
8.086807702670525,957.7578125
8.0872967559793,983.0390625
8.087785809288077,535.65625
8.088274862596853,625.80078125
8.088763915905629,195.71484375
8.089252969214405,3.2421875
8.08974202252318,88.37109375
8.090231075831957,179.0078125
8.090720129140733,392.36328125
8.091209182449509,713.73828125
8.091698235758285,219.328125
8.092187289067061,418.078125
8.092676342375837,555.9296875
8.093165395684613,175.1875
8.093654448993389,557.61328125
8.094143502302165,56.734375
8.094632555610941,305.140625
8.095121608919717,213.42578125
8.095610662228493,250.1953125
8.09609971553727,743.08203125
8.096588768846045,435.953125
8.097077822154821,750.96484375
8.097566875463597,129.82421875
8.098055928772373,123.12890625
8.09854498208115,246.8671875
8.099034035389925,72.32421875
8.099523088698701,45.46484375
8.100012142007477,302.91015625
8.100501195316253,271.36328125
8.10099024862503,328.92578125
8.101479301933805,555.00390625
8.101968355242581,344.703125
8.102457408551357,399.73828125
8.102946461860133,187.6953125
8.10343551516891,56.4140625
8.103924568477685,258.51953125
8.104413621786462,528.46484375
8.104902675095238,229.03125
8.105391728404014,319.15625
8.10588078171279,506.62890625
8.106369835021566,26.88671875
8.106858888330342,158.09375
8.107347941639118,250.921875
8.107836994947894,604.390625
8.10832604825667,-279.44921875
8.108815101565446,767.63671875
8.109304154874222,590.4375
8.109793208182998,471.046875
8.110282261491774,117.89453125
8.11077131480055,272.90625
8.111260368109326,396.86328125
8.111749421418102,297.04296875
8.112238474726878,516.63671875
8.112727528035654,392.80078125
8.11321658134443,385.41015625
8.113705634653206,534.83984375
8.114194687961982,650.96875
8.114683741270758,114.8125
8.115172794579534,172.32421875
8.11566184788831,212.67578125
8.116150901197086,523.90625
8.116639954505862,908.16015625
8.117129007814638,388.90625
8.117618061123414,293.2109375
8.11810711443219,621.9453125
8.118596167740966,329.27734375
8.119085221049742,107.23828125
8.119574274358518,835.29296875
8.120063327667294,637.79296875
8.12055238097607,671.96875
8.121041434284846,280.1875
8.121530487593622,269.625
8.122019540902398,463.80859375
8.122508594211174,506.9453125
8.12299764751995,476.87890625
8.123486700828726,352.421875
8.123975754137502,379.5234375
8.124464807446278,886.9296875
8.124953860755054,249.87890625
8.12544291406383,255.46875
8.125931967372606,585.484375
8.126421020681383,140.26171875
8.126910073990159,496.7734375
8.127399127298935,447.9921875
8.12788818060771,-169.02734375
8.128377233916487,737.81640625
8.128866287225263,151.30078125
8.129355340534039,819.69921875
8.129844393842815,212.40625
8.13033344715159,689.25390625
8.130822500460367,382.0625
8.131311553769143,87.73046875
8.131800607077919,-218.828125
8.132289660386695,180.4609375
8.13277871369547,302.9609375
8.133267767004247,-122.4375
8.133756820313023,235.12109375
8.134245873621799,14.77734375
8.134734926930575,369.7734375
8.135223980239351,239.69921875
8.135713033548127,87.12109375
8.136202086856903,168.26953125
8.136691140165679,478.3828125
8.137180193474455,798.53515625
8.137669246783231,446.50390625
8.138158300092007,-61.92578125
8.138647353400783,505.0703125
8.139136406709559,485.73828125
8.139625460018335,123.94140625
8.140114513327111,348.44140625
8.140603566635887,170.546875
8.141092619944663,208.5703125
8.14158167325344,511.26953125
8.142070726562215,-330.93359375
8.142559779870991,258.3203125
8.143048833179767,273.24609375
8.143537886488543,242.359375
8.14402693979732,72.8359375
8.144515993106095,478.21484375
8.145005046414871,789.28125
8.145494099723647,216.31640625
8.145983153032423,444.703125
8.1464722063412,248.53125
8.146961259649975,174.765625
8.147450312958751,43.34765625
8.147939366267527,210.6953125
8.148428419576303,-267.25390625
8.14891747288508,533.7734375
8.149406526193856,504.79296875
8.149895579502632,146.26171875
8.150384632811408,361.41015625
8.150873686120184,428.72265625
8.15136273942896,773.37109375
8.151851792737736,-9.66015625
8.152340846046512,233.1328125
8.152829899355288,588.6953125
8.153318952664064,616.28125
8.15380800597284,399.71875
8.154297059281616,433.40234375
8.154786112590392,-297.265625
8.155275165899168,-8.9296875
8.155764219207944,538.81640625
8.15625327251672,319.7421875
8.156742325825496,228.84765625
8.157231379134272,-36.24609375
8.157720432443048,328.1640625
8.158209485751824,-83.54296875
8.1586985390606,339.58203125
8.159187592369376,435.6640625
8.159676645678152,303.390625
8.160165698986928,-68.37109375
8.160654752295704,295.765625
8.16114380560448,179.1328125
8.161632858913256,-185.125
8.162121912222032,219.75
8.162610965530808,369.94921875
8.163100018839584,343.3828125
8.16358907214836,70.2421875
8.164078125457136,319.2890625
8.164567178765912,-184.5546875
8.165056232074688,-175.3203125
8.165545285383464,-92.2890625
8.16603433869224,584.19140625
8.166523392001016,276.72265625
8.167012445309792,389.54296875
8.167501498618568,684.8359375
8.167990551927344,-169.2265625
8.16847960523612,547.34765625
8.168968658544896,305.35546875
8.169457711853672,482.015625
8.169946765162448,506.671875
8.170435818471224,52.671875
8.17092487178,346.0
8.171413925088777,319.0234375
8.171902978397553,-55.0078125
8.172392031706329,602.2109375
8.172881085015105,318.94921875
8.17337013832388,266.73828125
8.173859191632657,185.9140625
8.174348244941433,344.609375
8.174837298250209,40.71875
8.175326351558985,285.2109375
8.17581540486776,532.01953125
8.176304458176537,630.140625
8.176793511485313,1057.27734375
8.177282564794089,388.37890625
8.177771618102865,459.5546875
8.17826067141164,433.93359375
8.178749724720417,39.24609375
8.179238778029193,232.19921875
8.179727831337969,-188.1796875
8.180216884646745,422.08203125
8.180705937955521,847.8984375
8.181194991264297,487.109375
8.181684044573073,351.9375
8.182173097881849,997.8359375
8.182662151190625,659.57421875
8.183151204499401,380.984375
8.183640257808177,614.0078125
8.184129311116953,561.5859375
8.184618364425729,547.95703125
8.185107417734505,184.33203125
8.185596471043281,325.50390625
8.186085524352057,334.828125
8.186574577660833,324.94140625
8.18706363096961,714.26953125
8.187552684278385,792.234375
8.188041737587161,817.5234375
8.188530790895937,401.32421875
8.189019844204713,-80.27734375
8.18950889751349,-60.375
8.189997950822265,-65.41015625
8.190487004131041,-191.046875
8.190976057439817,658.61328125
8.191465110748593,644.52734375
8.19195416405737,156.203125
8.192443217366145,303.66015625
8.192932270674921,674.7265625
8.193421323983697,460.0703125
8.193910377292474,-453.953125
8.19439943060125,162.34765625
8.194888483910026,522.30859375
8.195377537218802,493.046875
8.195866590527578,452.33984375
8.196355643836354,345.1953125
8.19684469714513,482.92578125
8.197333750453906,235.40234375
8.197822803762682,692.46484375
8.198311857071458,348.28515625
8.198800910380234,427.6484375
8.19928996368901,417.38671875
8.199779016997786,390.375
8.200268070306562,767.09375
8.200757123615338,782.93359375
8.201246176924114,1329.71484375
8.20173523023289,402.7109375
8.202224283541666,995.90625
8.202713336850442,693.50390625
8.203202390159218,273.72265625
8.203691443467994,529.84765625
8.20418049677677,196.90234375
8.204669550085546,352.82421875
8.205158603394322,541.3828125
8.205647656703098,76.1953125
8.206136710011874,163.3359375
8.20662576332065,452.125
8.207114816629426,732.76171875
8.207603869938202,944.42578125
8.208092923246978,51.0546875
8.208581976555754,425.68359375
8.20907102986453,470.2421875
8.209560083173306,645.19921875
8.210049136482082,436.34375
8.210538189790858,45.04296875
8.211027243099634,843.90625
8.21151629640841,786.5703125
8.212005349717186,173.34765625
8.212494403025962,577.9140625
8.212983456334738,602.05859375
8.213472509643514,629.4921875
8.21396156295229,444.7265625
8.214450616261066,138.83984375
8.214939669569842,535.6328125
8.215428722878618,344.421875
8.215917776187394,303.69921875
8.21640682949617,417.10546875
8.216895882804947,93.421875
8.217384936113723,282.73828125
8.217873989422499,116.57421875
8.218363042731275,279.0390625
8.21885209604005,256.72265625
8.219341149348827,463.48828125
8.219830202657603,-65.265625
8.220319255966379,295.54296875
8.220808309275155,291.0
8.22129736258393,201.203125
8.221786415892707,161.75390625
8.222275469201483,291.44140625
8.222764522510259,488.29296875
8.223253575819035,187.94921875
8.22374262912781,474.6796875
8.224231682436587,-150.34375
8.224720735745363,-176.8515625
8.225209789054139,424.86328125
8.225698842362915,664.58203125
8.226187895671691,398.21875
8.226676948980467,506.0
8.227166002289243,516.8515625
8.227655055598019,908.796875
8.228144108906795,220.9609375
8.228633162215571,535.67578125
8.229122215524347,344.49609375
8.229611268833123,271.296875
8.2301003221419,154.41015625
8.230589375450675,278.03515625
8.231078428759451,337.64453125
8.231567482068227,344.890625
8.232056535377003,593.4296875
8.23254558868578,154.9765625
8.233034641994555,345.11328125
8.233523695303331,241.1875
8.234012748612107,304.734375
8.234501801920883,275.37890625
8.23499085522966,350.0234375
8.235479908538435,223.82421875
8.235968961847211,142.59765625
8.236458015155987,173.62109375
8.236947068464763,139.75
8.23743612177354,234.71484375
8.237925175082315,-47.23046875
8.238414228391091,261.2734375
8.238903281699868,304.09765625
8.239392335008644,-47.265625
8.23988138831742,220.82421875
8.240370441626196,716.01171875
8.240859494934972,-292.88671875
8.241348548243748,265.265625
8.241837601552524,75.375
8.2423266548613,586.734375
8.242815708170076,232.8203125
8.243304761478852,449.6328125
8.243793814787628,-320.74609375
8.244282868096404,833.890625
8.24477192140518,79.59765625
8.245260974713956,175.27734375
8.245750028022732,58.9453125
8.246239081331508,542.37890625
8.246728134640284,-277.2734375
8.24721718794906,714.3203125
8.247706241257836,443.5234375
8.248195294566612,-174.53125
8.248684347875388,181.55078125
8.249173401184164,-148.97265625
8.24966245449294,-63.6640625
8.250151507801716,546.5625
8.250640561110492,-50.4609375
8.251129614419268,455.12890625
8.251618667728044,-39.33203125
8.25210772103682,294.4609375
8.252596774345596,353.8125
8.253085827654372,-296.046875
8.253574880963148,125.23828125
8.254063934271924,415.69140625
8.2545529875807,142.75390625
8.255042040889476,-142.53125
8.255531094198252,152.87890625
8.256020147507028,26.1015625
8.256509200815804,341.34375
8.25699825412458,257.3203125
8.257487307433356,-30.44140625
8.257976360742132,469.8984375
8.258465414050908,403.3046875
8.258954467359684,449.078125
8.25944352066846,303.0859375
8.259932573977236,401.1953125
8.260421627286012,369.08984375
8.260910680594789,-29.0390625
8.261399733903565,285.359375
8.26188878721234,314.78515625
8.262377840521117,412.52734375
8.262866893829893,246.234375
8.263355947138669,415.01953125
8.263845000447445,293.9140625
8.26433405375622,356.02734375
8.264823107064997,92.92578125
8.265312160373773,-172.484375
8.265801213682549,-94.12109375
8.266290266991325,309.9296875
8.2667793203001,-142.03125
8.267268373608877,394.74609375
8.267757426917653,91.87890625
8.268246480226429,-195.98828125
8.268735533535205,514.359375
8.26922458684398,533.38671875
8.269713640152757,527.3046875
8.270202693461533,-140.33203125
8.270691746770309,469.4609375
8.271180800079085,732.765625
8.271669853387861,202.53125
8.272158906696637,388.7109375
8.272647960005413,140.046875
8.273137013314189,70.421875
8.273626066622965,376.14453125
8.274115119931741,91.1796875
8.274604173240517,127.03515625
8.275093226549293,289.53515625
8.27558227985807,-107.6015625
8.276071333166845,863.91015625
8.276560386475621,575.93359375
8.277049439784397,-261.2578125
8.277538493093173,526.24609375
8.27802754640195,974.84765625
8.278516599710725,704.76953125
8.279005653019501,467.3828125
8.279494706328277,-51.58203125
8.279983759637053,417.2265625
8.28047281294583,-179.03125
8.280961866254605,253.8046875
8.281450919563381,743.578125
8.281939972872157,663.99609375
8.282429026180933,295.30859375
8.28291807948971,899.26953125
8.283407132798486,185.3046875
8.283896186107262,93.71875
8.284385239416038,729.66015625
8.284874292724814,177.76953125
8.28536334603359,536.51953125
8.285852399342366,412.25
8.286341452651142,286.1015625
8.286830505959918,245.32421875
8.287319559268694,445.0078125
8.28780861257747,170.5390625
8.288297665886246,143.50390625
8.288786719195022,363.43359375
8.289275772503798,433.66796875
8.289764825812574,567.625
8.29025387912135,782.34375
8.290742932430126,-57.89453125
8.291231985738902,81.87109375
8.291721039047678,571.2265625
8.292210092356454,-70.9921875
8.29269914566523,-95.7890625
8.293188198974006,205.08203125
8.293677252282782,67.9453125
8.294166305591558,461.2421875
8.294655358900334,-1.390625
8.29514441220911,43.86328125
8.295633465517886,324.98828125
8.296122518826662,-2.9140625
8.296611572135438,459.44140625
8.297100625444214,530.19140625
8.29758967875299,777.4453125
8.298078732061766,286.19140625
8.298567785370542,249.640625
8.299056838679318,356.8515625
8.299545891988094,383.8203125
8.30003494529687,32.2890625
8.300523998605646,387.19921875
8.301013051914422,163.1875
8.301502105223198,294.04296875
8.301991158531974,144.0390625
8.30248021184075,427.828125
8.302969265149526,27.15625
8.303458318458302,423.3359375
8.303947371767078,-72.7109375
8.304436425075854,352.52734375
8.30492547838463,-256.859375
8.305414531693406,626.2734375
8.305903585002183,66.82421875
8.306392638310959,174.765625
8.306881691619735,252.15625
8.30737074492851,37.1328125
8.307859798237287,-352.3984375
8.308348851546063,40.2578125
8.308837904854839,-211.625
8.309326958163615,37.0234375
8.30981601147239,611.875
8.310305064781167,590.80078125
8.310794118089943,468.46484375
8.311283171398719,296.0859375
8.311772224707495,-307.52734375
8.31226127801627,163.9609375
8.312750331325047,-169.3828125
8.313239384633823,137.5390625
8.313728437942599,264.35546875
8.314217491251375,-223.57421875
8.314706544560151,277.98828125
8.315195597868927,123.71875
8.315684651177703,177.7265625
8.316173704486479,175.97265625
8.316662757795255,82.37890625
8.317151811104031,-158.046875
8.317640864412807,175.80859375
8.318129917721583,75.6328125
8.318618971030359,525.88671875
8.319108024339135,293.1796875
8.319597077647911,-104.17578125
8.320086130956687,185.734375
8.320575184265463,275.4375
8.32106423757424,196.7109375
8.321553290883015,16.328125
8.322042344191791,-255.515625
8.322531397500567,559.76953125
8.323020450809343,424.515625
8.32350950411812,217.671875
8.323998557426895,224.31640625
8.324487610735671,225.4140625
8.324976664044447,366.69140625
8.325465717353223,-391.95703125
8.325954770662,352.84765625
8.326443823970775,-146.8359375
8.326932877279551,310.0
8.327421930588327,314.49609375
8.327910983897103,239.03515625
8.32840003720588,270.34765625
8.328889090514656,452.54296875
8.329378143823432,1.0859375
8.329867197132208,304.6640625
8.330356250440984,-38.47265625
8.33084530374976,246.64453125
8.331334357058536,103.9453125
8.331823410367312,566.78515625
8.332312463676088,505.66796875
8.332801516984864,390.5
8.33329057029364,301.81640625
8.333779623602416,417.2265625
8.334268676911192,187.87890625
8.334757730219968,297.67578125
8.335246783528744,48.35546875
8.33573583683752,582.23046875
8.336224890146296,717.015625
8.336713943455072,479.28515625
8.337202996763848,279.40625
8.337692050072624,18.7890625
8.3381811033814,486.640625
8.338670156690176,-104.578125
8.339159209998952,420.625
8.339648263307728,403.3359375
8.340137316616504,261.16796875
8.34062636992528,-93.80078125
8.341115423234056,876.125
8.341604476542832,344.05859375
8.342093529851608,268.8125
8.342582583160384,278.15234375
8.34307163646916,494.98828125
8.343560689777936,273.79296875
8.344049743086712,24.74609375
8.344538796395488,104.375
8.345027849704264,628.50390625
8.34551690301304,61.5390625
8.346005956321816,262.97265625
8.346495009630592,64.65625
8.346984062939368,746.6796875
8.347473116248144,664.53125
8.34796216955692,344.51171875
8.348451222865696,503.35546875
8.348940276174472,221.33203125
8.349429329483248,195.12109375
8.349918382792024,490.5390625
8.3504074361008,5.80078125
8.350896489409577,378.87890625
8.351385542718353,-164.125
8.351874596027129,69.2578125
8.352363649335905,532.953125
8.35285270264468,600.75390625
8.353341755953457,302.24609375
8.353830809262233,556.40625
8.354319862571009,-171.67578125
8.354808915879785,334.53125
8.35529796918856,-12.3984375
8.355787022497337,34.5546875
8.356276075806113,336.796875
8.356765129114889,104.93359375
8.357254182423665,-29.01953125
8.35774323573244,-113.07421875
8.358232289041217,506.1796875
8.358721342349993,366.97265625
8.359210395658769,561.7890625
8.359699448967545,278.8984375
8.360188502276321,282.98046875
8.360677555585097,933.38671875
8.361166608893873,495.49609375
8.361655662202649,146.05078125
8.362144715511425,476.64453125
8.362633768820201,537.9140625
8.363122822128977,124.37890625
8.363611875437753,952.3046875
8.364100928746529,465.859375
8.364589982055305,169.2734375
8.365079035364081,177.11328125
8.365568088672857,217.9140625
8.366057141981633,-289.4921875
8.36654619529041,176.98046875
8.367035248599185,525.90234375
8.367524301907961,83.75
8.368013355216737,466.08984375
8.368502408525513,212.34375
8.36899146183429,-0.140625
8.369480515143065,636.3203125
8.369969568451841,381.00390625
8.370458621760617,485.453125
8.370947675069393,216.109375
8.37143672837817,-3.71875
8.371925781686945,559.91796875
8.372414834995721,-71.83203125
8.372903888304497,91.8984375
8.373392941613274,96.29296875
8.37388199492205,516.90625
8.374371048230826,524.671875
8.374860101539602,255.91015625
8.375349154848378,591.21875
8.375838208157154,642.22265625
8.37632726146593,557.17578125
8.376816314774706,-109.0859375
8.377305368083482,631.51171875
8.377794421392258,107.02734375
8.378283474701034,-92.9453125
8.37877252800981,-345.76953125
8.379261581318586,-154.2734375
8.379750634627362,473.90234375
8.380239687936138,-109.4609375
8.380728741244914,266.92578125
8.38121779455369,133.5625
8.381706847862466,111.8828125
8.382195901171242,535.90625
8.382684954480018,505.03125
8.383174007788794,227.08984375
8.38366306109757,488.8046875
8.384152114406346,554.09375
8.384641167715122,-210.5859375
8.385130221023898,752.66015625
8.385619274332674,753.05078125
8.38610832764145,220.40234375
8.386597380950226,-248.58984375
8.387086434259002,501.203125
8.387575487567778,245.984375
8.388064540876554,228.68359375
8.38855359418533,300.12109375
8.389042647494106,-60.0859375
8.389531700802882,527.25390625
8.390020754111658,-12.25390625
8.390509807420434,162.31640625
8.39099886072921,267.609375
8.391487914037986,26.40234375
8.391976967346762,-32.109375
8.392466020655538,462.10546875
8.392955073964314,-134.453125
8.39344412727309,454.140625
8.393933180581866,58.046875
8.394422233890642,37.015625
8.394911287199418,124.46875
8.395400340508195,312.6328125
8.39588939381697,538.2734375
8.396378447125747,134.61328125
8.396867500434523,501.00390625
8.397356553743299,-105.5546875
8.397845607052075,146.23828125
8.39833466036085,157.703125
8.398823713669627,432.39453125
8.399312766978403,40.9609375
8.399801820287179,-221.09375
8.400290873595955,356.8984375
8.40077992690473,-46.48046875
8.401268980213507,83.1171875
8.401758033522283,585.92578125
8.402247086831059,596.875
8.402736140139835,-342.03515625
8.40322519344861,118.54296875
8.403714246757387,-47.55078125
8.404203300066163,-175.1328125
8.404692353374939,15.421875
8.405181406683715,165.81640625
8.405670459992491,330.8359375
8.406159513301267,433.75
8.406648566610043,216.29296875
8.407137619918819,293.09765625
8.407626673227595,46.50390625
8.408115726536371,239.9765625
8.408604779845147,317.45703125
8.409093833153923,775.7109375
8.4095828864627,189.45703125
8.410071939771475,412.1796875
8.410560993080251,308.50390625
8.411050046389027,907.3671875
8.411539099697803,262.27734375
8.41202815300658,573.11328125
8.412517206315355,277.03515625
8.413006259624131,250.0078125
8.413495312932907,15.92578125
8.413984366241683,198.453125
8.41447341955046,238.47265625
8.414962472859235,13.01953125
8.415451526168011,478.83203125
8.415940579476787,58.671875
8.416429632785563,-43.8046875
8.41691868609434,332.30078125
8.417407739403115,376.375
8.417896792711892,707.078125
8.418385846020668,347.9375
8.418874899329444,469.796875
8.41936395263822,69.76953125
8.419853005946996,696.62890625
8.420342059255772,-170.5078125
8.420831112564548,222.06640625
8.421320165873324,422.55078125
8.4218092191821,272.6953125
8.422298272490876,255.73828125
8.422787325799652,305.31640625
8.423276379108428,115.34765625
8.423765432417204,253.65625
8.42425448572598,396.4921875
8.424743539034756,491.68359375
8.425232592343532,54.5859375
8.425721645652308,23.59375
8.426210698961084,466.79296875
8.42669975226986,211.93359375
8.427188805578636,-26.796875
8.427677858887412,274.1953125
8.428166912196188,723.66015625
8.428655965504964,292.82421875
8.42914501881374,573.05859375
8.429634072122516,224.0390625
8.430123125431292,171.20703125
8.430612178740068,432.6875
8.431101232048844,280.0390625
8.43159028535762,326.11328125
8.432079338666396,149.36328125
8.432568391975172,580.21875
8.433057445283948,371.59765625
8.433546498592724,395.41015625
8.4340355519015,313.55078125
8.434524605210276,976.890625
8.435013658519052,629.5
8.435502711827828,384.4609375
8.435991765136604,667.54296875
8.43648081844538,438.30859375
8.436969871754156,655.73828125
8.437458925062932,1000.28515625
8.437947978371708,488.0625
8.438437031680484,504.546875
8.43892608498926,963.140625
8.439415138298036,1202.9609375
8.439904191606812,1227.453125
8.440393244915589,1836.75
8.440882298224365,3153.421875
8.44137135153314,5376.484375
8.441860404841917,9532.01953125
8.442349458150693,19893.56640625
8.442838511459469,49270.4296875
8.443327564768245,100790.2109375
8.44381661807702,107569.65625
8.444305671385797,42541.73046875
8.444794724694573,7642.77734375
8.445283778003349,2692.3984375
8.445772831312125,365.359375
8.4462618846209,77.99609375
8.446750937929677,-833.15234375
8.447239991238453,-25.6484375
8.447729044547229,123.9375
8.448218097856005,-321.59375
8.44870715116478,-20.89453125
8.449196204473557,-86.62890625
8.449685257782333,139.953125
8.450174311091109,15.1328125
8.450663364399885,-164.07421875
8.451152417708661,3.4453125
8.451641471017437,-245.30078125
8.452130524326213,532.10546875
8.452619577634989,-505.6328125
8.453108630943765,-660.83203125
8.453597684252541,-278.29296875
8.454086737561317,555.44921875
8.454575790870093,-240.72265625
8.45506484417887,262.51953125
8.455553897487645,293.91796875
8.456042950796421,-242.7890625
8.456532004105197,16.0390625
8.457021057413973,253.55859375
8.45751011072275,202.89453125
8.457999164031525,312.04296875
8.458488217340301,186.0390625
8.458977270649077,-477.34765625
8.459466323957853,-124.99609375
8.45995537726663,478.015625
8.460444430575405,106.4296875
8.460933483884181,-306.58984375
8.461422537192957,292.63671875
8.461911590501733,-416.62890625
8.46240064381051,-87.01953125
8.462889697119286,187.0
8.463378750428062,563.24609375
8.463867803736838,23.01171875
8.464356857045614,-237.765625
8.46484591035439,224.7265625
8.465334963663166,126.203125
8.465824016971942,-232.52734375
8.466313070280718,-650.0859375
8.466802123589494,-232.484375
8.46729117689827,-191.11328125
8.467780230207046,-147.19140625
8.468269283515822,255.2265625
8.468758336824598,512.6640625
8.469247390133374,294.25
8.46973644344215,-140.53125
8.470225496750926,243.39453125
8.470714550059702,67.984375
8.471203603368478,-120.984375
8.471692656677254,221.33984375
8.47218170998603,365.16015625
8.472670763294806,211.69921875
8.473159816603582,403.48046875
8.473648869912358,-143.16015625
8.474137923221134,123.98828125
8.47462697652991,-191.8359375
8.475116029838686,359.73046875
8.475605083147462,249.50390625
8.476094136456238,349.99609375
8.476583189765014,407.69921875
8.47707224307379,-311.3671875
8.477561296382566,193.92578125
8.478050349691342,386.4921875
8.478539403000118,-55.43359375
8.479028456308894,114.4921875
8.47951750961767,350.8046875
8.480006562926446,397.2109375
8.480495616235222,360.328125
8.480984669543998,-305.453125
8.481473722852774,-74.22265625
8.48196277616155,56.4375
8.482451829470326,347.73046875
8.482940882779102,-295.80078125
8.483429936087878,548.16015625
8.483918989396654,504.17578125
8.48440804270543,560.046875
8.484897096014206,287.78515625
8.485386149322983,-106.90625
8.485875202631759,40.5390625
8.486364255940535,64.6484375
8.48685330924931,170.24609375
8.487342362558087,85.86328125
8.487831415866863,121.63671875
8.488320469175639,73.53125
8.488809522484415,236.2734375
8.48929857579319,617.94921875
